ix,time,ms,rss,heapTotal,heapUsed,heapUsedGrowth,external,arrayBuffers
3277,7035.6161,1.6023000000004686,28581888,9764864,5691544,27245648,1395918,54227
3278,7037.1116,1.4954999999999927,28581888,9764864,5699256,27253360,1404187,62496
3279,7038.5487,1.4371000000001004,28581888,9764864,5706744,27260848,1404264,62573
3280,7039.8441,1.2953999999999724,28581888,9764864,5714256,27268360,1404341,62650
3281,7041.0506,1.2064999999993233,28585984,9764864,5721744,27275848,1404418,62727
3282,7042.3294,1.2788000000000466,28585984,9764864,5729256,27283360,1404495,62804
3283,7043.601,1.271600000000035,28585984,9764864,5736744,27290848,1404572,62881
3284,7044.8282,1.2272000000002663,28585984,9764864,5744216,27298320,1404649,62958
3285,7047.4423,2.6140999999997803,28585984,9764864,5751704,27305808,1404726,63035
3286,7050.1648,2.7224999999998545,28585984,9764864,5759192,27313296,1404803,63112
3287,7051.5455,1.3807000000006155,28585984,9764864,5766680,27320784,1404880,63189
3288,7053.1256,1.5801000000001295,28585984,9764864,5774168,27328272,1404957,63266
3289,7055.5332,2.4075999999995474,28585984,9764864,5781656,27335760,1405034,63343
3290,7056.7611,1.2278999999998632,28585984,9764864,5789144,27343248,1405111,63420
3291,7058.1358,1.3747000000003027,28585984,9764864,5796632,27350736,1405188,63497
3292,7059.4715,1.3356999999996333,28585984,9764864,5804120,27358224,1405265,63574
3293,7060.8262,1.3547000000007756,28585984,9764864,5811608,27365712,1405342,63651
3294,7062.5822,1.7559999999994034,28585984,9764864,5819096,27373200,1405419,63728
3295,7067.1955,4.613299999999981,28585984,9764864,5826584,27380688,1405496,63805
3296,7069.2254,2.0299000000004526,28585984,9764864,5834072,27388176,1405573,63882
3297,7070.5811,1.3557000000000698,28585984,9764864,5841560,27395664,1405650,63959
3298,7071.9094000000005,1.3283000000001266,28585984,9764864,5849048,27403152,1405727,64036
3299,7073.2638,1.3543999999992593,28585984,9764864,5856552,27410656,1405804,64113
3300,7074.6127,1.3488999999999578,28585984,9764864,5864040,27418144,1405881,64190
3301,7075.7708,1.1581000000005588,28585984,9764864,5871528,27425632,1405958,64267
3302,7077.161,1.3901999999998225,28585984,9764864,5879016,27433120,1406035,64344
3303,7078.7015,1.5405000000000655,28585984,9764864,5886496,27440600,1406112,64421
3304,7082.7682,4.06670000000031,28585984,9764864,5893984,27448088,1406189,64498
3305,7084.1618,1.3935999999994237,28585984,9764864,5901456,27455560,1406266,64575
3306,7085.9241,1.762300000000323,28585984,9764864,5908944,27463048,1406343,64652
3307,7087.6872,1.7631000000001222,28585984,9764864,5916456,27470560,1406420,64729
3308,7089.2908,1.6035999999994601,28585984,9764864,5923968,27478072,1406497,64806
3309,7091.9015,2.610700000000179,28590080,9764864,5931456,27485560,1406574,64883
3310,7099.1742,7.272700000000441,28590080,9764864,5939024,27493128,1406651,64960
3311,7102.9783,3.80409999999938,28590080,9764864,5946560,27500664,1406728,65037
3312,7104.8994,1.9211000000004788,28590080,9764864,5954080,27508184,1406805,65114
3313,7106.3972,1.4978000000000975,28590080,9764864,5961640,27515744,1406882,65191
3314,7107.6479,1.250699999999597,28590080,9764864,5969176,27523280,1406959,65268
3315,7108.9502,1.3023000000002867,28590080,9764864,5976672,27530776,1407036,65345
3316,7110.1654,1.2151999999996406,28590080,9764864,5984208,27538312,1407113,65422
3317,7111.3487,1.18329999999969,28590080,9764864,5991728,27545832,1407190,65499
3318,7113.812,2.463300000000345,28590080,9764864,5999248,27553352,1407267,65576
3319,7117.1603,3.3482999999996537,28590080,9764864,6006816,27560920,1407344,65653
3320,7118.5667,1.4064000000007582,28590080,9764864,6014400,27568504,1407421,65730
3321,7119.7836,1.2168999999994412,28590080,9764864,6021936,27576040,1407498,65807
3322,7121.104,1.320400000000518,28590080,9764864,6029472,27583576,1407575,65884
3323,7122.3672,1.263199999999415,28590080,9764864,6036992,27591096,1407652,65961
3324,7123.6201,1.252900000000409,28590080,9764864,6044552,27598656,1407729,66038
3325,7124.8622,1.242099999999482,28590080,9764864,6052136,27606240,1407806,66115
3326,7126.0826,1.2204000000001543,28590080,9764864,6059720,27613824,1407883,66192
3327,7127.3046,1.2220000000006621,28590080,9764864,6067504,27621608,1416152,74461
3328,7129.4649,2.160299999999552,28590080,9764864,6075040,27629144,1416229,74538
3329,7135.0782,5.613299999999981,28594176,9764864,6082576,27636680,1416306,74615
3330,7136.5264,1.4481999999998152,28594176,9764864,6090088,27644192,1416383,74692
3331,7137.8073,1.2809000000006563,28594176,9764864,6097576,27651680,1416460,74769
3332,7139.0001,1.1927999999998065,28594176,9764864,6105064,27659168,1416537,74846
3333,7140.3386,1.33849999999984,28594176,9764864,6112552,27666656,1416614,74923
3334,7141.5982,1.2596000000003187,28594176,9764864,6120024,27674128,1416691,75000
3335,7142.9278,1.3296000000000276,28594176,9764864,6127512,27681616,1416768,75077
3336,7144.2949,1.367099999999482,28594176,9764864,6135024,27689128,1416845,75154
3337,7146.1422,1.8473000000003594,28594176,9764864,6142512,27696616,1416922,75231
3338,7150.801,4.658800000000156,28594176,9764864,6150000,27704104,1416999,75308
3339,7152.1199,1.318899999999303,28594176,9764864,6157472,27711576,1417076,75385
3340,7153.4348,1.314900000000307,28594176,9764864,6164960,27719064,1417153,75462
3341,7154.6345,1.1997000000001208,28602368,9764864,6172448,27726552,1417230,75539
3342,7155.975,1.3405000000002474,28602368,9764864,6179960,27734064,1417307,75616
3343,7157.2869,1.3118999999996959,28602368,9764864,6187488,27741592,1417384,75693
3344,7158.579,1.2920999999996639,28602368,9764864,6194976,27749080,1417461,75770
3345,7159.8293,1.2503000000006068,28602368,9764864,6202456,27756560,1417538,75847
3346,7161.1289,1.2995999999993728,28602368,9764864,6209984,27764088,1417615,75924
3347,7165.9867,4.85780000000068,28602368,9764864,6217472,27771576,1417692,76001
3348,7167.8975,1.9107999999996537,28602368,9764864,6224944,27779048,1417769,76078
3349,7169.382,1.4844999999995707,28602368,9764864,6232432,27786536,1417846,76155
3350,7170.6077,1.2256999999999607,28602368,9764864,6239912,27794016,1417923,76232
3351,7171.9275,1.319800000000214,28602368,9764864,6247400,27801504,1418000,76309
3352,7173.2805,1.3530000000000655,28602368,9764864,6254848,27808952,1418077,76386
3353,7174.6508,1.3703000000004977,28602368,9764864,6262336,27816440,1418154,76463
3354,7175.9838,1.332999999999629,28602368,9764864,6269824,27823928,1418231,76540
3355,7177.2124,1.2286000000003696,28602368,9764864,6277312,27831416,1418308,76617
3356,7178.7726,1.5601999999998952,28602368,9764864,6284800,27838904,1418385,76694
3357,7183.4355,4.662899999999354,28606464,9764864,6292288,27846392,1418462,76771
3358,7184.9695,1.5340000000005602,28606464,9764864,6299824,27853928,1418539,76848
3359,7186.2543,1.28479999999945,28606464,9764864,6307360,27861464,1418616,76925
3360,7187.5054,1.251100000000406,28606464,9764864,6314904,27869008,1418693,77002
3361,7188.8893,1.3838999999998123,28659712,9764864,4652816,27869008,1377562,26755
3362,7190.1688,1.279500000000553,28659712,9764864,4660304,27876496,1368523,26832
3363,7191.3823,1.21349999999984,28659712,9764864,4667816,27884008,1368600,26909
3364,7192.5975,1.2151999999996406,28659712,9764864,4675288,27891480,1368677,26986
3365,7193.8658,1.2682999999997264,28659712,9764864,4682736,27898928,1368754,27063
3366,7195.2119,1.3461000000006607,28659712,9764864,4690224,27906416,1368831,27140
3367,7200.3974,5.1854999999995925,28659712,9764864,4697672,27913864,1368908,27217
3368,7201.9512,1.5538000000005923,28659712,9764864,4705160,27921352,1368985,27294
3369,7203.3008,1.3495999999995547,28659712,9764864,4712648,27928840,1369062,27371
3370,7204.6131,1.3122999999995955,28659712,9764864,4720136,27936328,1369139,27448
3371,7205.831,1.2179000000005544,28659712,9764864,4727584,27943776,1369216,27525
3372,7207.0694,1.2384000000001834,28659712,9764864,4735088,27951280,1369293,27602
3373,7208.407,1.3375999999998385,28659712,9764864,4742576,27958768,1369370,27679
3374,7209.7175,1.3104999999995925,28659712,9764864,4750056,27966248,1369447,27756
3375,7211.0423,1.324800000000323,28659712,9764864,4757504,27973696,1369524,27833
3376,7214.2459,3.203599999999824,28659712,9764864,4765192,27981384,1377793,36102
3377,7216.7309,2.4849999999996726,28659712,9764864,4772704,27988896,1377870,36179
3378,7218.121,1.3901000000005297,28659712,9764864,4780192,27996384,1377947,36256
3379,7219.409,1.2879999999995562,28659712,9764864,4787696,28003888,1378024,36333
3380,7220.6197,1.2107000000005428,28659712,9764864,4795200,28011392,1378101,36410
3381,7221.7479,1.1282000000001062,28659712,9764864,4802688,28018880,1378178,36487
3382,7222.9821,1.2341999999998734,28659712,9764864,4810176,28026368,1378255,36564
3383,7224.159,1.1768999999994776,28659712,9764864,4817664,28033856,1378332,36641
3384,7225.551,1.3920000000007349,28659712,9764864,4825144,28041336,1378409,36718
3385,7226.7221,1.1710999999995693,28663808,9764864,4832648,28048840,1378486,36795
3386,7229.085,2.3629000000000815,28663808,9764864,4840120,28056312,1378563,36872
3387,7233.7828,4.697799999999916,28663808,9764864,4847624,28063816,1378640,36949
3388,7235.3791,1.5963000000001557,28663808,9764864,4855112,28071304,1378717,37026
3389,7236.7007,1.3216000000002168,28663808,9764864,4862600,28078792,1378794,37103
3390,7238.0661,1.3653999999996813,28663808,9764864,4870088,28086280,1378871,37180
3391,7239.3164,1.2502999999996973,28663808,9764864,4877576,28093768,1378948,37257
3392,7240.5815,1.2651000000005297,28663808,9764864,4885064,28101256,1379025,37334
3393,7241.9164,1.334899999999834,28663808,9764864,4892576,28108768,1379102,37411
3394,7243.5011,1.584700000000339,28663808,9764864,4900088,28116280,1379179,37488
3395,7245.2119999999995,1.7108999999991283,28663808,9764864,4907624,28123816,1379256,37565
3396,7249.1279,3.9159000000008746,28663808,9764864,4915176,28131368,1379333,37642
3397,7250.6053,1.4773999999997613,28663808,9764864,4922688,28138880,1379410,37719
3398,7251.7811,1.175799999999981,28663808,9764864,4930200,28146392,1379487,37796
3399,7253.052,1.2708999999995285,28663808,9764864,4937712,28153904,1379564,37873
3400,7254.2826000000005,1.230600000000777,28663808,9764864,4945240,28161432,1379641,37950
3401,7255.5385,1.255899999999201,28663808,9764864,4952768,28168960,1379718,38027
3402,7256.8527,1.3142000000007101,28663808,9764864,4960256,28176448,1379795,38104
3403,7258.1072,1.2545000000000073,28663808,9764864,4967744,28183936,1379872,38181
3404,7259.7516,1.644399999999223,28663808,9764864,4975232,28191424,1379949,38258
3405,7260.9769,1.2253000000000611,28663808,9764864,4982720,28198912,1380026,38335
3406,7262.6942,1.7173000000002503,28663808,9764864,4990208,28206400,1380103,38412
3407,7267.5145,4.820300000000316,28663808,9764864,4997696,28213888,1380180,38489
3408,7269.0356,1.521099999999933,28663808,9764864,5005184,28221376,1380257,38566
3409,7270.4538,1.4182000000000698,28663808,9764864,5012672,28228864,1380334,38643
3410,7271.7343,1.2804999999998472,28663808,9764864,5020160,28236352,1380411,38720
3411,7272.9818,1.2474999999994907,28667904,9764864,5027672,28243864,1380488,38797
3412,7274.318,1.3362000000006446,28667904,9764864,5035184,28251376,1380565,38874
3413,7275.7503,1.4322999999994863,28667904,9764864,5042664,28258856,1380642,38951
3414,7277.0069,1.256600000000617,28667904,9764864,5050152,28266344,1380719,39028
3415,7278.4675,1.460599999999431,28667904,9764864,5057640,28273832,1380796,39105
3416,7283.1868,4.719300000000658,28667904,9764864,5065128,28281320,1380873,39182
3417,7284.48,1.2931999999991604,28667904,9764864,5072616,28288808,1380950,39259
3418,7285.7764,1.296400000000176,28667904,9764864,5080040,28296232,1381027,39336
3419,7287.2116,1.4351999999998952,28667904,9764864,5087488,28303680,1381104,39413
3420,7288.6657,1.4540999999999258,28667904,9764864,5094976,28311168,1381181,39490
3421,7290.3758,1.7101000000002387,28667904,9764864,5102488,28318680,1381258,39567
3422,7291.7358,1.360000000000582,28667904,9764864,5109976,28326168,1381335,39644
3423,7293.1682,1.4323999999996886,28667904,9764864,5117464,28333656,1381412,39721
3424,7294.4565,1.288300000000163,28667904,9764864,5124976,28341168,1381489,39798
3425,7297.1832,2.7267000000001644,28667904,9764864,5132664,28348856,1389758,48067
3426,7301.0347,3.85149999999976,28667904,9764864,5140152,28356344,1389835,48144
3427,7302.5502,1.5154999999995198,28667904,9764864,5147624,28363816,1389912,48221
3428,7303.8495,1.299300000000585,28667904,9764864,5155160,28371352,1389989,48298
3429,7305.3628,1.5132999999996173,28667904,9764864,5162648,28378840,1390066,48375
3430,7306.7173999999995,1.3545999999996639,28667904,9764864,5170136,28386328,1390143,48452
3431,7308.0313,1.3139000000001033,28667904,9764864,5177864,28394056,1390220,48529
3432,7309.3635,1.3322000000007392,28667904,9764864,5185312,28401504,1390297,48606
3433,7310.6643,1.300799999999981,28667904,9764864,5192800,28408992,1390374,48683
3434,7312.6351,1.9708000000000538,28667904,9764864,5200288,28416480,1390451,48760
3435,7316.3089,3.6737999999995736,28667904,9764864,5207776,28423968,1390528,48837
3436,7317.6587,1.3497999999999593,28667904,9764864,5215288,28431480,1390605,48914
3437,7318.8643,1.2056000000002314,28667904,9764864,5222776,28438968,1390682,48991
3438,7319.9895,1.125199999999495,28667904,9764864,5230264,28446456,1390759,49068
3439,7321.5632,1.573699999999917,28672000,9764864,5237752,28453944,1390836,49145
3440,7322.8953,1.332100000000537,28672000,9764864,5245288,28461480,1390913,49222
3441,7324.1874,1.2920999999996639,28672000,9764864,5252824,28469016,1390990,49299
3442,7325.4774,1.2899999999999636,28672000,9764864,5260360,28476552,1391067,49376
3443,7327.9081,2.430699999999888,29179904,9764864,5267920,28484112,1391144,49453
3444,7332.9024,4.994300000000294,29360128,9764864,5275456,28491648,1391221,49530
3445,7334.835,1.9326000000000931,29212672,9764864,5282992,28499184,1391298,49607
3446,7337.1669,2.3319000000001324,28606464,9764864,5299008,28515200,1391375,49684
3447,7339.1866,2.0196999999998297,28606464,9764864,5306528,28522720,1391452,49761
3448,7340.5301,1.343499999999949,28606464,9764864,5314048,28530240,1391529,49838
3449,7341.8562,1.326100000000224,28606464,9764864,5321568,28537760,1391606,49915
3450,7343.1577,1.301499999999578,28606464,9764864,5329088,28545280,1391683,49992
3451,7344.4459,1.2881999999999607,28606464,9764864,5336608,28552800,1391760,50069
3452,7347.4614,3.0155000000004293,28606464,9764864,5344128,28560320,1391837,50146
3453,7349.9571,2.4956999999994878,28606464,9764864,5351648,28567840,1391914,50223
3454,7351.3954,1.4383000000007087,28606464,9764864,5359168,28575360,1391991,50300
3455,7352.8602,1.464799999999741,28606464,9764864,5366688,28582880,1392068,50377
3456,7354.6159,1.755699999999706,28610560,9764864,5374208,28590400,1392145,50454
3457,7355.9318,1.3159000000005108,28610560,9764864,5381728,28597920,1392222,50531
3458,7357.1831,1.251299999999901,28610560,9764864,5389200,28605392,1392299,50608
3459,7358.4061,1.2229999999999563,28610560,9764864,5396696,28612888,1392376,50685
3460,7359.6772,1.271099999999933,28610560,9764864,5404168,28620360,1392453,50762
3461,7360.9267,1.2494999999998981,28610560,9764864,5411664,28627856,1392530,50839
3462,7364.5621,3.635400000000118,28610560,9764864,5419160,28635352,1392607,50916
3463,7367.2453,2.6831999999994878,28610560,9764864,5426632,28642824,1392684,50993
3464,7368.9971,1.751800000000003,28610560,9764864,5434104,28650296,1392761,51070
3465,7370.3595000000005,1.3624000000008891,28610560,9764864,5441576,28657768,1392838,51147
3466,7371.6178,1.2582999999995081,28610560,9764864,5449064,28665256,1392915,51224
3467,7372.8539,1.2361000000000786,28610560,9764864,5456552,28672744,1392992,51301
3468,7374.2203,1.366399999999885,28610560,9764864,5464048,28680240,1393069,51378
3469,7375.479,1.2587000000003172,28610560,9764864,5471520,28687712,1393146,51455
3470,7376.8613000000005,1.382300000000214,28610560,9764864,5478984,28695176,1393223,51532
3471,7378.3051,1.4437999999991007,28610560,9764864,5486472,28702664,1393300,51609
3472,7382.0561,3.7510000000002037,28610560,9764864,5493944,28710136,1393377,51686
3473,7383.6281,1.5720000000001164,28610560,9764864,5501616,28717808,1401646,59955
3474,7385.091,1.4629000000004453,28610560,9764864,5509112,28725304,1401723,60032
3475,7386.4412,1.3501999999998588,28610560,9764864,5516600,28732792,1401800,60109
3476,7387.7307,1.2894999999998618,28610560,9764864,5524096,28740288,1401877,60186
3477,7388.9275,1.1967999999997119,28610560,9764864,5531592,28747784,1401954,60263
3478,7390.1708,1.2433000000000902,28610560,9764864,5539064,28755256,1402031,60340
3479,7391.4533,1.2825000000002547,28610560,9764864,5546536,28762728,1402108,60417
3480,7392.6396,1.1863000000003012,28610560,9764864,5554008,28770200,1402185,60494
3481,7393.8776,1.2379999999993743,28610560,9764864,5561504,28777696,1402262,60571
3482,7395.7916000000005,1.9140000000006694,28614656,9764864,5568976,28785168,1402339,60648
3483,7400.134,4.342399999999543,28614656,9764864,5576488,28792680,1402416,60725
3484,7402.2667,2.1327000000001135,28614656,9764864,5583968,28800160,1402493,60802
3485,7403.6227,1.3559999999997672,28614656,9764864,5591440,28807632,1402570,60879
3486,7404.9623,1.339600000000246,28614656,9764864,5598912,28815104,1402647,60956
3487,7406.2568,1.294499999999971,28614656,9764864,5606384,28822576,1402724,61033
3488,7407.5747,1.3179000000000087,28614656,9764864,5613880,28830072,1402801,61110
3489,7408.9098,1.3351000000002387,28614656,9764864,5621312,28837504,1402878,61187
3490,7410.2014,1.291599999999562,28614656,9764864,5628784,28844976,1402955,61264
3491,7411.6298,1.4283999999997832,28614656,9764864,5636304,28852496,1403032,61341
3492,7415.7388,4.109000000000378,28614656,9764864,5643800,28859992,1403109,61418
3493,7417.4639,1.7250999999996566,28614656,9764864,5651272,28867464,1403186,61495
3494,7419.2719,1.8079999999999927,28614656,9764864,5658768,28874960,1403263,61572
3495,7420.6153,1.3434000000006563,28614656,9764864,5666240,28882432,1403340,61649
3496,7421.855,1.239699999999175,28614656,9764864,5673712,28889904,1403417,61726
3497,7423.8174,1.9624000000003434,28852224,9764864,5681168,28897360,1403494,61803
3498,7425.2981,1.4807000000000698,28721152,9764864,5691984,28908176,1403571,61880
3499,7426.5638,1.2656999999999243,28721152,9764864,5699480,28915672,1403648,61957
3500,7427.7676,1.2038000000002285,28721152,9764864,5706912,28923104,1403725,62034
3501,7431.6749,3.90729999999985,28721152,9764864,5714384,28930576,1403802,62111
3502,7434.4295,2.7546000000002095,28721152,9764864,5721840,28938032,1403879,62188
3503,7435.8452,1.4156999999995605,28721152,9764864,5729312,28945504,1403956,62265
3504,7437.1145,1.2692999999999302,28721152,9764864,5736784,28952976,1404033,62342
3505,7438.3398,1.2253000000000611,28721152,9764864,5744280,28960472,1404110,62419
3506,7439.5871,1.2472999999999956,28721152,9764864,5751712,28967904,1404187,62496
3507,7440.7522,1.165100000000166,28721152,9764864,5759184,28975376,1404264,62573
3508,7442.1784,1.4261999999998807,28721152,9764864,5766680,28982872,1404341,62650
3509,7443.4637,1.2853000000004613,28721152,9764864,5774128,28990320,1404418,62727
3510,7445.0668,1.6030999999993583,28721152,9764864,5781600,28997792,1404495,62804
3511,7449.4037,4.336900000000242,28721152,9764864,5789072,29005264,1404572,62881
3512,7450.5999,1.1962000000003172,28721152,9764864,5796544,29012736,1404649,62958
3513,7451.9037,1.3037999999996828,28721152,9764864,5804016,29020208,1404726,63035
3514,7453.1971,1.2934000000004744,28721152,9764864,5811488,29027680,1404803,63112
3515,7454.4361,1.238999999999578,28721152,9764864,5818960,29035152,1404880,63189
3516,7455.7092,1.2731000000003405,28721152,9764864,5826432,29042624,1404957,63266
3517,7456.9528,1.2435999999997875,28725248,9764864,5833904,29050096,1405034,63343
3518,7458.1899,1.2371000000002823,28725248,9764864,5841352,29057544,1405111,63420
3519,7459.4667,1.2767999999996391,28725248,9764864,5848800,29064992,1405188,63497
3520,7460.6795,1.212800000000243,28725248,9764864,5856224,29072416,1405265,63574
3521,7464.213,3.533499999999549,28725248,9764864,5863608,29079800,1405342,63651
3522,7467.6858,3.4728000000004613,28725248,9764864,5871216,29087408,1413611,71920
3523,7469.1291,1.4432999999999083,28725248,9764864,5878640,29094832,1413688,71997
3524,7470.403,1.2739000000001397,28725248,9764864,5886088,29102280,1413765,72074
3525,7471.6207,1.2177000000001499,28725248,9764864,5893504,29109696,1413842,72151
3526,7472.9731,1.3523999999997613,28725248,9764864,5900928,29117120,1413919,72228
3527,7474.2783,1.305199999999786,28725248,9764864,5908352,29124544,1413996,72305
3528,7475.5629,1.284599999999955,28729344,9764864,5915776,29131968,1414073,72382
3529,7476.8051,1.2421999999996842,28729344,9764864,5923224,29139416,1414150,72459
3530,7478.1647,1.3596000000006825,28729344,9764864,5930648,29146840,1414227,72536
3531,7482.8583,4.693599999999606,28729344,9764864,5938096,29154288,1414304,72613
3532,7484.115,1.2566999999999098,28729344,9764864,5945544,29161736,1414381,72690
3533,7485.3812,1.2662000000000262,28729344,9764864,5952960,29169152,1414458,72767
3534,7486.5619,1.180699999999888,28729344,9764864,5960344,29176536,1414535,72844
3535,7487.8115,1.2496000000001004,28729344,9764864,5967768,29183960,1414612,72921
3536,7489.0021,1.190599999999904,28729344,9764864,5975192,29191384,1414689,72998
3537,7490.5958,1.5937000000003536,28786688,9764864,5982616,29198808,1414766,73075
3538,7492.0451,1.4493000000002212,28594176,9764864,5990672,29206864,1414843,73152
3539,7493.4495,1.4043999999994412,28594176,9764864,5998016,29214208,1414920,73229
3540,7494.7909,1.3414000000002488,28594176,9764864,6005320,29221512,1414997,73306
3541,7500.0276,5.236700000000383,28594176,9764864,6012624,29228816,1415074,73383
3542,7501.5646,1.5369999999993524,28598272,9764864,6019928,29236120,1415151,73460
3543,7502.8616,1.2970000000004802,28598272,9764864,6027256,29243448,1415228,73537
3544,7504.147,1.285399999999754,28598272,9764864,6034560,29250752,1415305,73614
3545,7505.4183,1.2713000000003376,28598272,9764864,6041808,29258000,1415382,73691
3546,7506.7259,1.3076000000000931,28598272,9764864,6049112,29265304,1415459,73768
3547,7508.0383,1.3123999999997977,28598272,9764864,6056440,29272632,1415536,73845
3548,7509.4348,1.3964999999998327,28598272,9764864,6063768,29279960,1415613,73922
3549,7510.7514,1.3166000000001077,28598272,9764864,6071072,29287264,1415690,73999
3550,7514.476,3.7245999999995547,28598272,9764864,6078400,29294592,1415767,74076
3551,7516.7959,2.319900000000416,28598272,9764864,6085696,29301888,1415844,74153
3552,7518.1982,1.402299999999741,28598272,9764864,6093024,29309216,1415921,74230
3553,7519.4464,1.248199999999997,28598272,9764864,6100328,29316520,1415998,74307
3554,7520.6791,1.2327000000004773,28598272,9764864,6107632,29323824,1416075,74384
3555,7521.9507,1.271600000000035,28598272,9764864,6114936,29331128,1416152,74461
3556,7523.113,1.1622999999999593,28598272,9764864,6122224,29338416,1416229,74538
3557,7524.2831,1.1700999999993655,28598272,9764864,6129520,29345712,1416306,74615
3558,7525.5132,1.2301000000006752,28598272,9764864,6136824,29353016,1416383,74692
3559,7526.6903,1.1770999999998821,28598272,9764864,6144128,29360320,1416460,74769
3560,7528.22,1.529700000000048,28598272,9764864,6151456,29367648,1416537,74846
3561,7533.8824,5.6624000000001615,28598272,9764864,6158736,29374928,1416614,74923
3562,7535.4763,1.5938999999998487,28598272,9764864,6166040,29382232,1416691,75000
3563,7536.704,1.2276999999994587,28598272,9764864,6173368,29389560,1416768,75077
3564,7537.9574,1.2534000000005108,28598272,9764864,6180664,29396856,1416845,75154
3565,7539.3456,1.388199999999415,28598272,9764864,6187968,29404160,1416922,75231
3566,7540.6239000000005,1.2783000000008542,28598272,9764864,6195272,29411464,1416999,75308
3567,7541.8836,1.2596999999996115,28598272,9764864,6202592,29418784,1417076,75385
3568,7543.1855,1.3018999999994776,28598272,9764864,6209896,29426088,1417153,75462
3569,7544.7277,1.5422000000007756,28598272,9764864,6217200,29433392,1417230,75539
3570,7549.4244,4.69669999999951,28602368,9764864,6224704,29440896,1425499,83808
3571,7550.8776,1.4531999999999243,28602368,9764864,6232040,29448232,1425576,83885
3572,7552.3155,1.4378999999998996,28610560,9764864,6239368,29455560,1425653,83962
3573,7553.5977,1.2822000000005573,28610560,9764864,6246696,29462888,1425730,84039
3574,7554.8687,1.2709999999997308,28610560,9764864,6254000,29470192,1425807,84116
3575,7556.2185,1.3497999999999593,28610560,9764864,6261304,29477496,1425884,84193
3576,7557.4896,1.271099999999933,28610560,9764864,6268608,29484800,1425961,84270
3577,7558.6834,1.1938000000000102,28610560,9764864,6275872,29492064,1426038,84347
3578,7560.1771,1.4936999999999898,28610560,9764864,6283176,29499368,1426115,84424
3579,7561.4295,1.252400000000307,28610560,9764864,6290528,29506720,1426192,84501
3580,7566.1473,4.717799999999443,28610560,9764864,6297832,29514024,1426269,84578
3581,7567.6771,1.5298000000002503,28610560,9764864,6305136,29521328,1426346,84655
3582,7569.1715,1.4944000000004962,28610560,9764864,6312440,29528632,1426423,84732
3583,7570.5829,1.4113999999999578,28610560,9764864,6319768,29535960,1426500,84809
3584,7571.8657,1.282799999999952,28610560,9764864,6327072,29543264,1426577,84886
3585,7573.0734,1.2076999999999316,28610560,9764864,6334400,29550592,1426654,84963
3586,7574.3407,1.2672999999995227,28610560,9764864,6341728,29557920,1426731,85040
3587,7576.0363,1.695600000000013,28610560,9764864,6349056,29565248,1426808,85117
3588,7577.5192,1.4828999999999724,28610560,9764864,6356384,29572576,1426885,85194
3589,7582.1349,4.615700000000288,28610560,9764864,6363712,29579904,1426962,85271
3590,7583.6563,1.5213999999996304,28610560,9764864,6371064,29587256,1427039,85348
3591,7585.0712,1.4149000000006708,28631040,9764864,4706552,29587256,1368446,26755
3592,7586.2526,1.1813999999994849,28631040,9764864,4713856,29594560,1368523,26832
3593,7587.4746,1.2219999999997526,28631040,9764864,4721160,29601864,1368600,26909
3594,7588.7205,1.2459000000008018,28631040,9764864,4728464,29609168,1368677,26986
3595,7589.9454,1.224899999999252,28631040,9764864,4735768,29616472,1368754,27063
3596,7591.21,1.2646000000004278,28631040,9764864,4743072,29623776,1368831,27140
3597,7592.6348,1.4247999999997774,28635136,9764864,4750352,29631056,1368908,27217
3598,7593.9178,1.2830000000003565,28635136,9764864,4757680,29638384,1368985,27294
3599,7597.659,3.7411999999994805,28635136,9764864,4764984,29645688,1369062,27371
3600,7600.0569,2.397899999999936,28635136,9764864,4772240,29652944,1369139,27448
3601,7601.6565,1.5996000000004642,28635136,9764864,4779568,29660272,1369216,27525
3602,7603.3813,1.7247999999999593,28635136,9764864,4786872,29667576,1369293,27602
3603,7604.7074,1.326100000000224,28635136,9764864,4794176,29674880,1369370,27679
3604,7606.0537,1.3463000000001557,28635136,9764864,4801440,29682144,1369447,27756
3605,7607.5803,1.5265999999992346,28635136,9764864,4808744,29689448,1369524,27833
3606,7609.7639,2.183600000000297,28635136,9764864,4816048,29696752,1369601,27910
3607,7612.6267,2.862799999999879,28635136,9764864,4823352,29704056,1369678,27987
3608,7617.302,4.675299999999879,28635136,9764864,4830656,29711360,1369755,28064
3609,7619.5413,2.239300000000185,28635136,9764864,4837944,29718648,1369832,28141
3610,7621.9919,2.4506000000001222,28635136,9764864,4845272,29725976,1369909,28218
3611,7624.613,2.621100000000297,28635136,9764864,4852576,29733280,1369986,28295
3612,7626.3001,1.6871000000001004,28635136,9764864,4859888,29740592,1370063,28372
3613,7628.3357,2.035599999999249,28635136,9764864,4867192,29747896,1370140,28449
3614,7632.8314,4.495700000000397,28635136,9764864,4874496,29755200,1370217,28526
3615,7634.3882,1.556800000000294,28635136,9764864,4881800,29762504,1370294,28603
3616,7635.9687,1.580500000000029,28635136,9764864,4889104,29769808,1370371,28680
3617,7637.4165,1.4477999999999156,28635136,9764864,4896432,29777136,1370448,28757
3618,7638.6332999999995,1.216799999999239,28635136,9764864,4903784,29784488,1370525,28834
3619,7640.2848,1.6515000000008513,28635136,9764864,4911304,29792008,1378794,37103
