ix,time,ms,rss,heapTotal,heapUsed,heapUsedGrowth,external,arrayBuffers
2612,4622.352,1.4925999999995838,36749312,16842752,10375784,20427968,2225450,886838
2613,4623.8362,1.4841999999998734,36749312,16842752,10382632,20434816,2225450,886838
2614,4625.2916000000005,1.4554000000007363,36749312,16842752,10389488,20441672,2225450,886838
2615,4626.7108,1.419199999999364,36753408,16842752,10396360,20448544,2225450,886838
2616,4628.3257,1.614900000000489,36753408,16842752,10403192,20455376,2225450,886838
2617,4629.7944,1.4686999999994441,36757504,16842752,10410000,20462184,2225450,886838
2618,4631.2725,1.4781000000002678,36757504,16842752,10416832,20469016,2225450,886838
2619,4632.7544,1.4818999999997686,36757504,16842752,10423640,20475824,2225450,886838
2620,4634.3675,1.613100000000486,36757504,16842752,10430448,20482632,2225450,886838
2621,4635.8584,1.4908999999997832,36757504,16842752,10437256,20489440,2225450,886838
2622,4637.2522,1.3937999999998283,36757504,16842752,10444024,20496208,2225450,886838
2623,4638.7569,1.5047000000004118,36757504,16842752,10450832,20503016,2225450,886838
2624,4640.2851,1.5281999999997424,36757504,16842752,10457640,20509824,2225450,886838
2625,4641.7425,1.4574000000002343,36757504,16842752,10464448,20516632,2225450,886838
2626,4643.2943,1.5517999999992753,36761600,16842752,10471216,20523400,2225450,886838
2627,4644.9688,1.67450000000008,36761600,16842752,10478048,20530232,2225450,886838
2628,4646.5681,1.5993000000007669,36761600,16842752,10484848,20537032,2225450,886838
2629,4648.0992,1.5310999999992418,36761600,16842752,10491656,20543840,2225450,886838
2630,4649.6624,1.5632000000005064,36765696,16842752,10498464,20550648,2225450,886838
2631,4651.17,1.5075999999999112,36765696,16842752,10505320,20557504,2225450,886838
2632,4652.5908,1.420799999999872,36765696,16842752,10512160,20564344,2225450,886838
2633,4654.072,1.4812000000001717,36765696,16842752,10519016,20571200,2225450,886838
2634,4655.5925,1.520499999999629,36765696,16842752,10525824,20578008,2225450,886838
2635,4657.0999,1.5074000000004162,36765696,16842752,10532936,20585120,2233642,895030
2636,4658.7015,1.6015999999999622,36769792,16842752,10539816,20592000,2233642,895030
2637,4660.2865,1.5850000000000364,36769792,16842752,10546648,20598832,2233642,895030
2638,4661.7543,1.4677999999994427,36769792,16842752,10553456,20605640,2233642,895030
2639,4663.1859,1.431600000000799,36769792,16842752,10560264,20612448,2233642,895030
2640,4664.8747,1.688799999999901,36769792,16842752,10567072,20619256,2233642,895030
2641,4666.3113,1.4365999999999985,36769792,16842752,10573880,20626064,2233642,895030
2642,4667.7455,1.4341999999996915,36773888,16842752,10580688,20632872,2233642,895030
2643,4669.2459,1.5003999999998996,36773888,16842752,10587520,20639704,2233642,895030
2644,4670.6642,1.4183000000002721,36773888,16842752,10594328,20646512,2233642,895030
2645,4672.2225,1.55829999999969,36773888,16842752,10601184,20653368,2233642,895030
2646,4673.6787,1.4562000000005355,36773888,16842752,10607952,20660136,2233642,895030
2647,4675.2006,1.5218999999997322,36777984,16842752,10614760,20666944,2233642,895030
2648,4676.5727,1.372099999999591,36777984,16842752,10621552,20673736,2233642,895030
2649,4678.1771,1.6044000000001688,36777984,16842752,10628360,20680544,2233642,895030
2650,4679.6645,1.4873999999999796,36777984,16842752,10635168,20687352,2233642,895030
2651,4681.1947,1.5302000000001499,36777984,16842752,10641976,20694160,2233642,895030
2652,4682.6973,1.502599999999802,36777984,16842752,10648784,20700968,2233642,895030
2653,4684.1357,1.4384000000000015,36777984,16842752,10655592,20707776,2233642,895030
2654,4685.6007,1.4650000000001455,36777984,16842752,10662400,20714584,2233642,895030
2655,4687.0717,1.4710000000004584,36777984,16842752,10669208,20721392,2233642,895030
2656,4688.5665,1.4947999999994863,36777984,16842752,10676016,20728200,2233642,895030
2657,4690.0289,1.4624000000003434,36777984,16842752,10682824,20735008,2233642,895030
2658,4691.5407,1.5117999999993117,36777984,16842752,10689632,20741816,2233642,895030
2659,4692.9498,1.4091000000007625,36782080,16842752,10696440,20748624,2233642,895030
2660,4694.6036,1.6538000000000466,36782080,16842752,10703552,20755736,2241834,903222
2661,4696.3638,1.7601999999997133,36782080,16842752,10710456,20762640,2241834,903222
2662,4698.2482,1.8843999999999141,36782080,16842752,10717312,20769496,2241834,903222
2663,4700.0275,1.7793000000001484,36782080,16842752,10724168,20776352,2241834,903222
2664,4701.8411,1.8135999999994965,36782080,16842752,10731024,20783208,2241834,903222
2665,4703.6061,1.7650000000003274,36782080,16842752,10737880,20790064,2241834,903222
2666,4705.375,1.7689000000000306,36782080,16842752,10744736,20796920,2241834,903222
2667,4706.9996,1.6246000000001004,36782080,16842752,10751584,20803768,2241834,903222
2668,4708.4542,1.4546000000000276,36782080,16842752,10758400,20810584,2241834,903222
2669,4710.3365,1.882300000000214,36786176,16842752,10765216,20817400,2241834,903222
2670,4711.8956,1.5590999999994892,36786176,16842752,10772048,20824232,2241834,903222
2671,4713.8038,1.9081999999998516,36786176,16842752,10778856,20831040,2241834,903222
2672,4715.2528999999995,1.4490999999998166,36786176,16842752,10785664,20837848,2241834,903222
2673,4716.7068,1.4539000000004307,36786176,16842752,10792448,20844632,2241834,903222
2674,4718.1011,1.3942999999999302,36786176,16842752,10799256,20851440,2241834,903222
2675,4719.5761999999995,1.4750999999996566,36786176,16842752,10806064,20858248,2241834,903222
2676,4721.1078,1.5316000000002532,36786176,16842752,10812888,20865072,2241834,903222
2677,4722.6527,1.5448999999998705,36786176,16842752,10819696,20871880,2241834,903222
2678,4724.1051,1.4524000000001251,36786176,16842752,10826504,20878688,2241834,903222
2679,4725.6579,1.5528000000003885,36786176,16842752,10833272,20885456,2241834,903222
2680,4727.1996,1.5416999999997643,36790272,16842752,10840080,20892264,2241834,903222
2681,4728.9172,1.7175999999999476,36790272,16842752,10846912,20899096,2241834,903222
2682,4730.4385,1.5213000000003376,36790272,16842752,10853720,20905904,2241834,903222
2683,4731.9749,1.5363999999999578,36790272,16842752,10860528,20912712,2241834,903222
2684,4733.3933,1.418399999999565,36790272,16842752,10867592,20919776,2250026,911414
2685,4734.8796999999995,1.486399999999776,36790272,16842752,10874536,20926720,2250026,911414
2686,4736.3325,1.4528000000009342,36790272,16842752,10881360,20933544,2250026,911414
2687,4737.7836,1.4510999999993146,36790272,16842752,10888168,20940352,2250026,911414
2688,4739.3078000000005,1.5242000000007465,36790272,16842752,10894976,20947160,2250026,911414
2689,4740.8382,1.530399999999645,36790272,16842752,10901800,20953984,2250026,911414
2690,4742.2708999999995,1.432699999999386,36790272,16842752,10908608,20960792,2250026,911414
2691,4743.7326,1.4617000000007465,36794368,16842752,10915432,20967616,2250026,911414
2692,4745.386,1.653400000000147,36794368,16842752,10922264,20974448,2250026,911414
2693,4746.868,1.481999999999971,36794368,16842752,10929064,20981248,2250026,911414
2694,4748.2945,1.426499999999578,36794368,16842752,10935864,20988048,2250026,911414
2695,4749.8202,1.5257000000001426,36794368,16842752,10942672,20994856,2250026,911414
2696,4751.2219000000005,1.4017000000003463,36794368,16842752,10949480,21001664,2250026,911414
2697,4752.6891,1.4671999999991385,36794368,16842752,10956304,21008488,2250026,911414
2698,4754.1754,1.4863000000004831,36794368,16842752,10963112,21015296,2250026,911414
2699,4755.6863,1.5109000000002197,36794368,16842752,10969920,21022104,2250026,911414
2700,4757.1524,1.466099999999642,36794368,16842752,10976728,21028912,2250026,911414
2701,4758.6153,1.4629000000004453,36794368,16842752,10983536,21035720,2250026,911414
2702,4760.3457,1.730399999999463,36798464,16842752,10990344,21042528,2250026,911414
2703,4762.0234,1.6777000000001863,36798464,16842752,10997200,21049384,2250026,911414
2704,4763.5415,1.5181000000002314,36798464,16842752,11004056,21056240,2250026,911414
2705,4765.0358,1.4942999999993845,36798464,16842752,11010872,21063056,2250026,911414
2706,4766.5262999999995,1.4904999999998836,36798464,16842752,11017728,21069912,2250026,911414
2707,4767.9964,1.470100000000457,36798464,16842752,11024600,21076784,2250026,911414
2708,4769.5186,1.522200000000339,36798464,16842752,11031456,21083640,2250026,911414
2709,4770.987,1.4683999999997468,36798464,16842752,11038568,21090752,2258218,919606
2710,4772.5253,1.538300000000163,36798464,16842752,11045424,21097608,2258218,919606
2711,4774.0522,1.5268999999998414,36798464,16842752,11052280,21104464,2258218,919606
2712,4775.4319,1.3796999999995023,36802560,16842752,11059136,21111320,2258218,919606
2713,4777.0217,1.5898000000006505,36802560,16842752,11065968,21118152,2258218,919606
2714,4778.499,1.477299999999559,36802560,16842752,11072776,21124960,2258218,919606
2715,4779.9232,1.4242000000003827,36802560,16842752,11079576,21131760,2258218,919606
2716,4781.3297999999995,1.4065999999993437,36802560,16842752,11086384,21138568,2258218,919606
2717,4782.7903,1.4605000000001382,36802560,16842752,11093208,21145392,2258218,919606
2718,4784.2256,1.4353000000000975,36802560,16842752,11100016,21152200,2258218,919606
2719,4785.6666000000005,1.441000000000713,36802560,16842752,11106784,21158968,2258218,919606
2720,4787.0937,1.4270999999998821,36802560,16842752,11113608,21165792,2258218,919606
2721,4788.615,1.521299999999428,36802560,16842752,11120416,21172600,2258218,919606
2722,4790.0463,1.431300000000192,36802560,16842752,11127216,21179400,2258218,919606
2723,4791.5298999999995,1.4835999999995693,36806656,16842752,11134024,21186208,2258218,919606
2724,4793.1493,1.6194000000004962,36806656,16842752,11140872,21193056,2258218,919606
2725,4794.6078,1.4584999999997308,36806656,16842752,11147680,21199864,2258218,919606
2726,4795.9824,1.3746000000001004,36806656,16842752,11154568,21206752,2258218,919606
2727,4797.3925,1.4101000000000568,36806656,16842752,11161376,21213560,2258218,919606
2728,4798.7756,1.383100000000013,36806656,16842752,11168184,21220368,2258218,919606
2729,4800.1951,1.419499999999971,36806656,16842752,11174992,21227176,2258218,919606
2730,4801.6359,1.4408000000003085,36806656,16842752,11181800,21233984,2258218,919606
2731,4803.1698,1.5338999999994485,36806656,16842752,11188608,21240792,2258218,919606
2732,4804.5923,1.422500000000582,36806656,16842752,11195416,21247600,2258218,919606
2733,4805.959,1.3666999999995824,36806656,16842752,11202224,21254408,2258218,919606
2734,4807.3707,1.4117000000005646,36810752,16842752,11209280,21261464,2266410,927798
2735,4809.0162,1.645499999999629,36810752,16842752,11216160,21268344,2266410,927798
2736,4810.4337,1.4174999999995634,36810752,16842752,11222968,21275152,2266410,927798
2737,4811.8633,1.4296000000003914,36810752,16842752,11229776,21281960,2266410,927798
2738,4813.308,1.4447000000000116,36810752,16842752,11236584,21288768,2266410,927798
2739,4814.7133,1.4053000000003522,36810752,16842752,11243384,21295568,2266410,927798
2740,4816.2136,1.5002999999996973,36810752,16842752,11250192,21302376,2266410,927798
2741,4817.674,1.460399999999936,36810752,16842752,11257000,21309184,2266410,927798
2742,4819.0324,1.3584000000000742,36810752,16842752,11263800,21315984,2266410,927798
2743,4820.4545,1.422099999999773,36810752,16842752,11270568,21322752,2266410,927798
2744,4821.8999,1.445400000000518,36810752,16842752,11277376,21329560,2266410,927798
2745,4823.2773,1.3773999999993976,36814848,16842752,11284184,21336368,2266410,927798
2746,4825.2018,1.92450000000008,36814848,16842752,11291040,21343224,2266410,927798
2747,4826.5995,1.397700000000441,36814848,16842752,11297888,21350072,2266410,927798
2748,4828.1189,1.5194000000001324,36814848,16842752,11304744,21356928,2266410,927798
2749,4829.5425,1.423599999999169,36814848,16842752,11311600,21363784,2266410,927798
2750,4830.9945,1.4520000000002256,36814848,16842752,11318456,21370640,2266410,927798
2751,4832.5478,1.5533000000004904,36814848,16842752,11325312,21377496,2266410,927798
2752,4834.0129,1.4650999999994383,36814848,16842752,11332168,21384352,2266410,927798
2753,4835.4623,1.4494000000004235,36814848,16842752,11339024,21391208,2266410,927798
2754,4836.8609,1.3985999999995329,36814848,16842752,11345880,21398064,2266410,927798
2755,4838.2754,1.4145000000007713,36818944,16842752,11352736,21404920,2266410,927798
2756,4839.8289,1.5534999999999854,36818944,16842752,11359568,21411752,2266410,927798
2757,4841.4539,1.625,36818944,16842752,11366376,21418560,2266410,927798
2758,4842.8549,1.40099999999984,36818944,16842752,11373168,21425352,2266410,927798
2759,4844.3896,1.5347000000001572,36818944,16842752,11380224,21432408,2274602,935990
2760,4845.9327,1.5430999999998676,36818944,16842752,11387080,21439264,2274602,935990
2761,4847.5447,1.61200000000008,36818944,16842752,11393888,21446072,2274602,935990
2762,4849.0417,1.4969999999993888,36818944,16842752,11400688,21452872,2274602,935990
2763,4850.523,1.481300000000374,36818944,16842752,11407496,21459680,2274602,935990
2764,4851.9525,1.4295000000001892,36818944,16842752,11414296,21466480,2274602,935990
2765,4853.4384,1.485899999999674,36818944,16842752,11421104,21473288,2274602,935990
2766,4854.8718,1.4333999999998923,36823040,16842752,11427936,21480120,2274602,935990
2767,4856.7019,1.8301000000001295,36823040,16842752,11434728,21486912,2274602,935990
2768,4858.9945,2.2925999999997657,36823040,16842752,11441536,21493720,2274602,935990
2769,4863.152,4.157500000000255,36823040,16842752,11448344,21500528,2274602,935990
2770,4864.9134,1.7614000000003216,36823040,16842752,11455144,21507328,2274602,935990
2771,4867.6005000000005,2.6871000000001004,36823040,16842752,11461952,21514136,2274602,935990
2772,4869.2936,1.6930999999995038,36823040,16842752,11468776,21520960,2274602,935990
2773,4870.8433,1.5497000000004846,36823040,16842752,11475584,21527768,2274602,935990
2774,4872.6873,1.8439999999991414,36823040,16842752,11482392,21534576,2274602,935990
2775,4874.2425,1.5552000000006956,36823040,16842752,11489200,21541384,2274602,935990
2776,4875.8031,1.5605999999997948,36823040,16842752,11496008,21548192,2274602,935990
2777,4877.3642,1.5610999999998967,36827136,16842752,11502816,21555000,2274602,935990
2778,4878.9307,1.5664999999999054,36827136,16842752,11509648,21561832,2274602,935990
2779,4880.4008,1.470100000000457,36827136,16842752,11516456,21568640,2274602,935990
2780,4881.9774,1.5765999999994165,36827136,16842752,11523224,21575408,2274602,935990
2781,4883.4374,1.4600000000000364,36827136,16842752,11530032,21582216,2274602,935990
2782,4884.9689,1.531500000000051,36827136,16842752,11536840,21589024,2274602,935990
2783,4886.4625,1.4935999999997875,36827136,16842752,11543648,21595832,2274602,935990
2784,4888.0297,1.5672000000004118,36827136,16842752,11550712,21602896,2282794,944182
2785,4889.7849,1.7551999999996042,36827136,16842752,11557568,21609752,2282794,944182
2786,4891.1983,1.4134000000003653,36827136,16842752,11564376,21616560,2282794,944182
2787,4892.7083,1.5100000000002183,36831232,16842752,11571184,21623368,2282794,944182
2788,4894.291,1.5826999999999316,36839424,16842752,11578040,21630224,2282794,944182
2789,4895.8529,1.5618999999996959,36847616,16842752,11584864,21637048,2282794,944182
2790,4897.332,1.4791000000004715,36851712,16842752,11591720,21643904,2282794,944182
2791,4898.7474999999995,1.415499999999156,36859904,16842752,11598544,21650728,2282794,944182
2792,4900.2262,1.478700000000572,36868096,16842752,11605392,21657576,2282794,944182
2793,4901.6354,1.4092000000000553,36872192,16842752,11612224,21664408,2282794,944182
2794,4903.093,1.4575999999997293,36880384,16842752,11619056,21671240,2282794,944182
2795,4904.744,1.65099999999984,36884480,16842752,11625904,21678088,2282794,944182
2796,4906.1762,1.4322000000001935,36892672,16842752,11632720,21684904,2282794,944182
2797,4907.6572,1.4809999999997672,36896768,16842752,11639552,21691736,2282794,944182
2798,4909.1849,1.52770000000055,36909056,16842752,11646408,21698592,2282794,944182
2799,4910.7767,1.5918000000001484,36917248,16842752,11653232,21705416,2282794,944182
2800,4912.3528,1.5760999999993146,36921344,16842752,11660064,21712248,2282794,944182
2801,4913.7926,1.4398000000001048,36929536,16842752,11666896,21719080,2282794,944182
2802,4915.2997,1.5070999999998094,36933632,16842752,11673752,21725936,2282794,944182
2803,4917.9681,2.6684000000004744,37687296,17891328,9038672,21725936,2282794,944182
2804,4919.7196,1.7515000000003056,37687296,17891328,9045496,21732760,2282794,944182
2805,4922.2374,2.5177999999996246,37687296,17891328,9052296,21739560,2282794,944182
2806,4924.25,2.0126000000000204,37687296,17891328,9059096,21746360,2282794,944182
2807,4927.5801,3.3301000000001295,37687296,17891328,9065880,21753144,2282794,944182
2808,4930.7544,3.1742999999996755,37687296,17891328,9072936,21760200,2290986,952374
2809,4932.2271,1.472700000000259,37691392,17891328,9079784,21767048,2290986,952374
2810,4934.213,1.985899999999674,37691392,17891328,9086608,21773872,2290986,952374
2811,4936.8157,2.602700000000368,37691392,17891328,9093400,21780664,2290986,952374
2812,4938.8074,1.9916999999995824,37691392,17891328,9100200,21787464,2290986,952374
2813,4940.7275,1.920100000000275,37691392,17891328,9107000,21794264,2290986,952374
2814,4942.5956,1.8680999999996857,37691392,17891328,9113800,21801064,2290986,952374
2815,4944.1881,1.5925000000006548,37691392,17891328,9120600,21807864,2290986,952374
2816,4945.9283,1.7401999999992768,37691392,17891328,9127400,21814664,2290986,952374
2817,4947.5023,1.5740000000005239,37691392,17891328,9134200,21821464,2290986,952374
2818,4949.3065,1.8041999999995824,37691392,17891328,9141000,21828264,2290986,952374
2819,4952.0851999999995,2.7786999999998443,37691392,17891328,9147800,21835064,2290986,952374
2820,4956.6066,4.52140000000054,37695488,17891328,9154616,21841880,2290986,952374
2821,4959.1231,2.5164999999997235,37695488,17891328,9161432,21848696,2290986,952374
2822,4961.9003,2.777200000000448,37695488,17891328,9168232,21855496,2290986,952374
2823,4963.8048,1.9044999999996435,37695488,17891328,9175032,21862296,2290986,952374
2824,4965.8203,2.0155000000004293,37695488,17891328,9181832,21869096,2290986,952374
2825,4968.02,2.199700000000121,37695488,17891328,9188632,21875896,2290986,952374
2826,4970.2247,2.2046999999993204,37695488,17891328,9195416,21882680,2290986,952374
2827,4972.5189,2.2942000000002736,37695488,17891328,9202216,21889480,2290986,952374
2828,4974.5591,2.040200000000368,37695488,17891328,9209016,21896280,2290986,952374
2829,4976.2332,1.674099999999271,37695488,17891328,9215816,21903080,2290986,952374
2830,4978.1371,1.9039000000002488,37695488,17891328,9222616,21909880,2290986,952374
2831,4979.8981,1.761000000000422,37699584,17891328,9229416,21916680,2290986,952374
2832,4981.8382,1.940099999999802,37699584,17891328,9236264,21923528,2290986,952374
2833,4984.1397,2.301499999999578,37699584,17891328,9243384,21930648,2299178,960566
2834,4985.7724,1.6327000000001135,37699584,17891328,9250280,21937544,2299178,960566
2835,4987.5205,1.7480999999997948,37699584,17891328,9257088,21944352,2299178,960566
2836,4989.6101,2.089600000000246,37699584,17891328,9263936,21951200,2299178,960566
2837,4991.8099999999995,2.199899999999616,37699584,17891328,9270784,21958048,2299178,960566
2838,4993.6155,1.805500000000393,37699584,17891328,9277648,21964912,2299178,960566
2839,4995.5466,1.9310999999997875,37699584,17891328,9284496,21971760,2299178,960566
2840,4997.1856,1.6390000000001237,37699584,17891328,9291344,21978608,2299178,960566
2841,4999.0614000000005,1.8758000000007087,37703680,17891328,9298192,21985456,2299178,960566
2842,5000.8818,1.8203999999996086,37703680,17891328,9305032,21992296,2299178,960566
2843,5002.6671,1.7852999999995518,37703680,17891328,9311832,21999096,2299178,960566
2844,5004.472,1.8049000000000888,37703680,17891328,9318632,22005896,2299178,960566
2845,5006.2709,1.7989000000006854,37703680,17891328,9325424,22012688,2299178,960566
2846,5008.1321,1.8611999999993714,37703680,17891328,9332224,22019488,2299178,960566
2847,5009.9856,1.8535000000001673,37703680,17891328,9339024,22026288,2299178,960566
2848,5011.8357,1.8500999999996566,37703680,17891328,9345824,22033088,2299178,960566
2849,5013.432,1.5963000000001557,37703680,17891328,9352624,22039888,2299178,960566
2850,5015.0731,1.641099999999824,37703680,17891328,9359416,22046680,2299178,960566
2851,5016.9736,1.9005000000006476,37703680,17891328,9366176,22053440,2299178,960566
2852,5018.8219,1.8482999999996537,37707776,17891328,9372976,22060240,2299178,960566
2853,5020.3668,1.5448999999998705,37707776,17891328,9379800,22067064,2299178,960566
2854,5021.9984,1.631600000000617,37707776,17891328,9386560,22073824,2299178,960566
2855,5023.6013,1.6028999999998632,37707776,17891328,9393360,22080624,2299178,960566
2856,5025.2736,1.6723000000001775,37707776,17891328,9400160,22087424,2299178,960566
2857,5027.0323,1.7586999999994077,37707776,17891328,9406960,22094224,2299178,960566
2858,5028.8066,1.7743000000000393,37707776,17891328,9414016,22101280,2307370,968758
2859,5030.4115,1.6049000000002707,37707776,17891328,9420864,22108128,2307370,968758
2860,5032.8243,2.412800000000061,37707776,17891328,9427664,22114928,2307370,968758
2861,5034.6898,1.8654999999998836,37707776,17891328,9434464,22121728,2307370,968758
2862,5036.7482,2.0583999999998923,37707776,17891328,9441264,22128528,2307370,968758
2863,5038.2676,1.5194000000001324,37711872,17891328,9448064,22135328,2307370,968758
2864,5039.6604,1.3927999999996246,37711872,17891328,9454848,22142112,2307370,968758
2865,5041.0651,1.404700000000048,37711872,17891328,9461608,22148872,2307370,968758
2866,5042.6006,1.5354999999999563,37711872,17891328,9468408,22155672,2307370,968758
2867,5044.1571,1.5565000000005966,37711872,17891328,9475168,22162432,2307370,968758
2868,5045.6811,1.5239999999994325,37711872,17891328,9481968,22169232,2307370,968758
2869,5047.553,1.871900000000096,37711872,17891328,9488768,22176032,2307370,968758
2870,5049.0248,1.4718000000002576,37711872,17891328,9495560,22182824,2307370,968758
2871,5050.4555,1.430699999999888,37711872,17891328,9502360,22189624,2307370,968758
2872,5051.8918,1.4363000000003012,37711872,17891328,9509160,22196424,2307370,968758
2873,5053.3551,1.4632999999994354,37711872,17891328,9515960,22203224,2307370,968758
2874,5054.7107,1.3555999999998676,37715968,17891328,9522888,22210152,2307370,968758
2875,5056.1601,1.4494000000004235,37715968,17891328,9529736,22217000,2307370,968758
2876,5057.555,1.3949000000002343,37715968,17891328,9536544,22223808,2307370,968758
2877,5059.0325,1.4774999999999636,37715968,17891328,9543384,22230648,2307370,968758
2878,5060.8863,1.8537999999998647,37715968,17891328,9550232,22237496,2307370,968758
2879,5062.2569,1.370600000000195,37715968,17891328,9557080,22244344,2307370,968758
2880,5063.9922,1.73529999999937,37715968,17891328,9563928,22251192,2307370,968758
2881,5065.5031,1.5109000000002197,37715968,17891328,9570768,22258032,2307370,968758
2882,5067.0442,1.5411000000003696,37715968,17891328,9577576,22264840,2307370,968758
2883,5070.0923,3.0480999999999767,38256640,17891328,9584680,22271944,2315562,976950
2884,5071.7067,1.6143999999994776,38486016,17891328,9591576,22278840,2315562,976950
2885,5073.514,1.8073000000003958,38535168,17891328,9598424,22285688,2315562,976950
2886,5075.1404,1.6264000000001033,38682624,17891328,9605264,22292528,2315562,976950
2887,5077.253,2.1125999999994747,38453248,17891328,9612112,22299376,2315562,976950
2888,5080.14,2.8870000000006257,37711872,17891328,9633824,22321088,2315562,976950
2889,5082.0057,1.8656999999993786,37711872,17891328,9640608,22327872,2315562,976950
2890,5083.6905,1.6847999999999956,37711872,17891328,9647408,22334672,2315562,976950
2891,5085.4734,1.7829000000001543,37715968,17891328,9654208,22341472,2315562,976950
2892,5087.2055,1.7321000000001732,37715968,17891328,9661056,22348320,2315562,976950
2893,5088.7533,1.5478000000002794,37715968,17891328,9667904,22355168,2315562,976950
2894,5090.3282,1.5748999999996158,37715968,17891328,9674752,22362016,2315562,976950
2895,5091.8468,1.5186000000003332,37715968,17891328,9681600,22368864,2315562,976950
2896,5093.4686,1.6217999999998938,37715968,17891328,9688448,22375712,2315562,976950
2897,5095.2972,1.828599999999824,37715968,17891328,9695296,22382560,2315562,976950
2898,5097.1975,1.900300000000243,37715968,17891328,9702144,22389408,2315562,976950
2899,5098.6885,1.4909999999999854,37715968,17891328,9708992,22396256,2315562,976950
2900,5100.1305,1.4420000000000073,37715968,17891328,9715840,22403104,2315562,976950
2901,5101.5611,1.4305999999996857,37720064,17891328,9722688,22409952,2315562,976950
2902,5103.0192,1.4580999999998312,37720064,17891328,9729512,22416776,2315562,976950
2903,5104.5082,1.4890000000004875,37720064,17891328,9736312,22423576,2315562,976950
2904,5105.9621,1.4538999999995212,37720064,17891328,9743112,22430376,2315562,976950
2905,5107.4711,1.5090000000000146,37720064,17891328,9749912,22437176,2315562,976950
2906,5108.977,1.5059000000001106,37720064,17891328,9756712,22443976,2315562,976950
2907,5110.4942,1.51720000000023,37720064,17891328,9763760,22451024,2323754,985142
2908,5112.3613,1.867099999999482,37720064,17891328,9770600,22457864,2323754,985142
2909,5114.4762,2.114900000000489,37720064,17891328,9777400,22464664,2323754,985142
2910,5116.0616,1.585399999999936,37720064,17891328,9784200,22471464,2323754,985142
2911,5117.84,1.778400000000147,37724160,17891328,9791000,22478264,2323754,985142
2912,5119.7332,1.8931999999995242,37724160,17891328,9797808,22485072,2323754,985142
2913,5121.4868,1.7536000000000058,37724160,17891328,9804608,22491872,2323754,985142
2914,5123.0082,1.5214000000005399,37724160,17891328,9811408,22498672,2323754,985142
2915,5124.4671,1.4588999999996304,37724160,17891328,9818224,22505488,2323754,985142
2916,5125.8336,1.3665000000000873,37724160,17891328,9825024,22512288,2323754,985142
2917,5127.5192,1.6855999999997948,37724160,17891328,9831824,22519088,2323754,985142
2918,5128.9309,1.4117000000005646,37724160,17891328,9838624,22525888,2323754,985142
2919,5130.3237,1.3927999999996246,37724160,17891328,9845384,22532648,2323754,985142
2920,5131.7957,1.4719999999997526,37724160,17891328,9852144,22539408,2323754,985142
2921,5133.3319,1.5362000000004628,37724160,17891328,9858944,22546208,2323754,985142
2922,5134.743,1.4111000000002605,37724160,17891328,9865744,22553008,2323754,985142
2923,5136.2105,1.4674999999997453,37728256,17891328,9872536,22559800,2323754,985142
2924,5137.6296,1.4191000000000713,37728256,17891328,9879320,22566584,2323754,985142
2925,5139.0909,1.4612999999999374,37728256,17891328,9886120,22573384,2323754,985142
2926,5140.4917,1.4007999999994354,37728256,17891328,9892920,22580184,2323754,985142
2927,5142.0305,1.5388000000002648,37728256,17891328,9899720,22586984,2323754,985142
2928,5143.8677,1.8371999999999389,37728256,17891328,9906520,22593784,2323754,985142
2929,5145.3064,1.4387000000006083,37728256,17891328,9913320,22600584,2323754,985142
2930,5146.7484,1.4420000000000073,37728256,17891328,9920120,22607384,2323754,985142
2931,5148.1494,1.40099999999984,37728256,17891328,9926880,22614144,2323754,985142
2932,5149.6265,1.477100000000064,37728256,17891328,9933928,22621192,2331946,993334
2933,5151.122,1.4954999999999927,37728256,17891328,9940776,22628040,2331946,993334
2934,5152.606,1.4839999999994689,37732352,17891328,9947568,22634832,2331946,993334
2935,5154.0656,1.4596000000001368,37732352,17891328,9954408,22641672,2331946,993334
2936,5155.6281,1.5625,37732352,17891328,9961256,22648520,2331946,993334
2937,5157.0886,1.4605000000001382,37732352,17891328,9968064,22655328,2331946,993334
2938,5158.6108,1.522200000000339,37732352,17891328,9974872,22662136,2331946,993334
2939,5160.1414,1.5306000000000495,37732352,17891328,9981720,22668984,2331946,993334
2940,5161.5982,1.4567999999999302,37732352,17891328,9988568,22675832,2331946,993334
2941,5163.0384,1.4402000000000044,37732352,17891328,9995416,22682680,2331946,993334
2942,5164.4641,1.4256999999997788,37732352,17891328,10002264,22689528,2331946,993334
2943,5165.897,1.4328999999997905,37732352,17891328,10009120,22696384,2331946,993334
2944,5167.3912,1.4942000000000917,37736448,17891328,10015968,22703232,2331946,993334
2945,5168.7643,1.3730999999997948,37736448,17891328,10022760,22710024,2331946,993334
2946,5170.235,1.4706999999998516,37736448,17891328,10029568,22716832,2331946,993334
2947,5171.6986,1.4636000000000422,37736448,17891328,10036368,22723632,2331946,993334
2948,5173.0786,1.3800000000001091,37736448,17891328,10043176,22730440,2331946,993334
2949,5174.5949,1.5163000000002285,37736448,17891328,10049984,22737248,2331946,993334
2950,5176.5324,1.9375,37736448,17891328,10056792,22744056,2331946,993334
2951,5178.1658,1.6333999999997104,37736448,17891328,10063592,22750856,2331946,993334
2952,5179.6227,1.4569000000001324,37736448,17891328,10070400,22757664,2331946,993334
2953,5181.0591,1.4364000000005035,37736448,17891328,10077208,22764472,2331946,993334
